procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 20785492 191232 8611780    0    0     0    68 1320 2269  1  1 98  0  0
 0  0      0 20790064 191272 8615520    0    0     0    62 1358 2209  1  1 98  0  0
 1  0      0 20724884 191356 8612692    0    0     0   113 6706 3585  8  2 89  0  0
 2  0      0 20482724 191428 8666796    0    0    64   681 6464 8356  7  1 92  0  0
 3  0      0 20460396 191556 8686264    0    0     0   817 3451 10320  6  1 93  0  0
 1  0      0 20473896 191596 8712788    0    0     0   131 2763 6913  6  0 94  0  0
 1  0      0 20432348 191644 8708532    0    0     0   148 3262 9391  6  1 93  0  0
 1  0      0 20459952 191700 8702100    0    0     0   146 3074 8815  6  1 94  0  0
 1  0      0 20435216 191748 8725724    0    0     0   117 5861 5762  6  0 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20450100 191788 8740648    0    0     0    87 5712 3650  5  0 94  0  0
 1  0      0 20485636 191836 8683132    0    0     0   128 6584 9469  6  1 93  0  0
 1  0      0 20474144 191876 8688024    0    0     0    77 5849 4813  6  0 94  0  0
 1  0      0 20479224 191932 8712404    0    0     0   117 5898 4837  6  0 94  0  0
 1  0      0 20463372 191964 8734584    0    0     0    77 5914 3820  5  0 94  0  0
 1  0      0 20456196 191996 8728528    0    0     0    63 5315 3727  5  0 94  0  0
 1  0      0 20407816 192036 8724436    0    0     0    48 7362 1337  5  0 95  0  0
 1  0      0 20445756 192180 8706040    0    0     0   434 8060 4297  6  0 93  0  0
 1  0      0 20687784 192248 8593320    0    0     2  1082 8087 4751  6  1 94  0  0
 2  0      0 20680440 192304 8592652    0    0     0   138 7535 1655  5  0 94  0  0
 1  0      0 20823116 192344 8581196    0    0     0    98 7646 1736  5  0 94  0  0
 2  0      0 20811020 192384 8586720    0    0     0    42 7113 1507  5  0 94  0  0
 3  0      0 20662552 192424 8683792    0    0     1    73 7721 7996  7  1 93  0  0
 2  0      0 20756236 192472 8609320    0    0     0    95 7943 29285 11  2 87  0  0
 2  0      0 20741020 192520 8644380    0    0     0    93 7854 28483 11  2 87  0  0
 1  0      0 20755008 192552 8609792    0    0     0    64 8002 29109 11  2 87  0  0
 3  0      0 20539280 192600 8633288    0    0     0   108 8588 30332 11  2 87  0  0
 2  0      0 20518592 192764 8621528    0    0     0  1697 8728 30129 11  2 87  0  0
 2  0      0 20555200 192812 8616484    0    0     0   112 8143 29642 11  2 87  0  0
 1  0      0 20666256 192844 8636864    0    0     0   147 8076 29102 11  2 87  0  0
 3  0      0 20653484 192876 8636300    0    0     0    62 7934 28520 11  2 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20658584 192932 8634008    0    0     0    65 8119 29946 11  2 87  0  0
 2  0      0 20654444 192972 8633860    0    0     0    97 7855 28056 10  2 88  0  0
 1  0      0 20648456 193076 8637764    0    0     0   104 7924 28586 11  2 88  0  0
 3  0      0 20710040 193116 8633800    0    0     0   103 7805 28432 10  2 88  0  0
 2  0      0 20697960 193164 8638388    0    0     0    68 8006 29279 11  2 88  0  0
 1  0      0 20703172 193204 8634372    0    0     0    59 7913 28985 11  2 87  0  0
 1  0      0 20693692 193244 8634372    0    0     0    82 7910 28901 11  2 87  0  0
 1  0      0 20678580 193276 8633928    0    0     0    59 7929 28945 10  2 88  0  0
 2  0      0 20629672 193324 8633920    0    0     0    75 8075 29397 11  2 87  0  0
 1  0      0 20675460 193364 8604676    0    0     0    93 7972 29232 10  2 88  0  0
 3  0      0 20641164 193420 8629776    0    0     0    90 7874 29161 11  2 88  0  0
 3  0      0 20695260 193452 8629776    0    0     0    73 7986 29394 11  2 87  0  0
 2  0      0 20567080 193492 8606836    0    0     0    70 8816 30783 11  2 87  0  0
 1  0      0 20565180 193576 8596856    0    0     0  1405 4593 12635  8  1 91  0  0
 1  0      0 20724504 193632 8592340    0    0     0   120 1445 1400  5  0 94  0  0
 1  0      0 20765284 193672 8568312    0    0     0    77 1313 1303  5  0 95  0  0
 1  0      0 20608096 193776 8579776    0    0     0   123 2414 2947  6  0 93  0  0
 1  0      0 20685084 193824 8521884    0    0     0  1388 1465 1333  5  0 95  0  0
 1  0      0 20714024 193864 8517356    0    0     0    88 1530 1412  5  0 94  0  0
 1  0      0 20836228 193904 8507804    0    0     0    80 1446 1256  5  0 95  0  0
 2  0      0 20532292 193936 8577628    0    0     0    50 2636 3365  6  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20376256 194032 8684724    0    0     0  1420 3313 9059  6  1 93  0  0
 1  0      0 20304532 194148 8742212    0    0     0   210 3354 9965  6  1 93  0  0
 1  0      0 20324816 194188 8735108    0    0     0   175 2940 7239  6  1 94  0  0
 1  0      0 20317312 194236 8767768    0    0     0    91 2143 4667  6  0 94  0  0
 3  0      0 20403256 194284 8703904    0    0     0   126 2768 7656  6  1 94  0  0
 1  0      0 20416700 194308 8687616    0    0     0    73 1887 3492  5  0 94  0  0
 3  0      0 20344220 194356 8732928    0    0     0   111 6565 7534  9  2 89  0  0
 2  0      0 20152304 194388 8902924    0    0     0    70 7414 7322 11  2 87  0  0
 3  0      0 20171840 194452 8896836    0    0     0  1762 6074 8758 13  1 87  0  0
 3  0      0 20294288 194532 8774476    0    0     0   178 6748 11316 13  1 86  0  0
 1  0      0 20373696 194596 8695700    0    0     0   145 6367 2903  4  2 94  0  0
 1  0      0 20366908 194636 8737464    0    0     0   110 6984 6284  5  2 93  0  0
 1  0      0 20338784 194684 8758316    0    0     0   100 7185 5806  5  2 93  0  0
 1  0      0 20368984 194732 8707516    0    0     0   117 8246 11656  5  2 92  0  0
 1  0      0 20365192 194772 8731296    0    0     0   111 6895 4181  5  2 94  0  0
 1  0      0 20326896 194812 8757152    0    0     0   107 6417 3348  5  2 94  0  0
 2  0      0 20359868 194884 8749512    0    0     0   102 6143 2350  4  2 94  0  0
 1  0      0 20324092 194924 8751360    0    0     0   114 6229 4800  4  2 93  0  0
 1  0      0 20325008 194980 8706084    0    0     0   173 8576 16221  5  3 92  0  0
 2  0      0 20341420 195012 8699012    0    0     0    83 6186 10517  5  2 93  0  0
 1  0      0 20359100 195060 8683532    0    0     0    59 3373 9422  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20492120 195140 8652520    0    0     0    72 3652 9611  5  2 93  0  0
 1  0      0 20488404 195204 8678520    0    0     0   103 6230 10048  6  2 91  0  0
 1  0      0 20377440 195284 8649744    0    0     0   954 5481 12867  8  3 89  0  0
 4  0      0 19967956 195348 8996672    0    0     0  2190 7964 16859 14  2 85  0  0
 1  0      0 19985556 195380 9136152    0    0     0   119 7738 18833 13  1 86  0  0
 3  0      0 20282276 195420 8776244    0    0     0    69 7999 17241 13  2 85  0  0
 1  0      0 20512980 195460 8622124    0    0     0   100 5138 11598  8  3 89  0  0
 6  0      0 20363716 195548 8596096    0    0     0   398 8118 11742 11  3 86  0  0
 2  0      0 20420660 195600 8629584    0    0     0  1074 6676 10252  7  3 90  0  0
 2  0      0 20582120 195640 8586840    0    0     0    75 8238 9213  6  1 93  0  0
 1  0      0 20577444 195688 8588776    0    0     0    95 8852 9162  6  1 93  0  0
 1  0      0 20520112 195736 8604304    0    0     0    77 8912 9076  6  1 93  0  0
 1  0      0 20395148 195792 8718596    0    0     0    62 8323 9034  6  1 93  0  0
 1  0      0 20367296 195864 8748564    0    0     0    89 6577 9107  6  1 93  0  0
 4  0      0 20415340 195944 8611924    0    0     0   821 7698 13625  9  2 89  0  0
 3  0      0 20321444 196020 8671268    0    0     0  1319 8228 13053 10  1 89  0  0
 2  0      0 20437324 196060 8685448    0    0     0  3041 8921 16871 11  1 88  0  0
 4  0      0 20491088 196108 8606024    0    0     0  1011 6894 12907 10  2 89  0  0
 3  0      0 20449572 196144 8708380    0    0     0  2397 6952 12325 12  2 86  0  0
 4  0      0 20538284 196200 8602780    0    0     0   108 7538 13278 11  2 87  0  0
 4  0      0 20564880 196232 8600872    0    0     0    77 5784 12200  8  4 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20547720 196272 8623896    0    0     0   848 6373 11674  9  4 87  0  0
 1  0      0 20531300 196312 8608440    0    0     0   460 4712 9509  5  2 92  0  0
 2  0      0 20401712 196560 8720860    0    0   137  1963 9848 17790  9  3 89  0  0
 6  0      0 20519320 196752 8632716    0    0     2  2187 11924 27976 13  4 84  0  0
 2  0      0 20511916 196896 8649784    0    0     0  3921 11290 26869 14  3 82  0  0
 5  0      0 20418756 196936 8694252    0    0     1   141 12136 27560 11  5 85  0  0
 4  0      0 20526680 197016 8635800    0    0     0  2133 11533 30763 12  4 84  0  0
 1  0      0 20445196 197072 8686812    0    0     0  1402 11100 31306 12  3 85  0  0
 1  0      0 20573676 197128 8603280    0    0     0   146 12156 30232 11  3 86  0  0
 4  0      0 20560304 197176 8605700    0    0     0    98 11806 25406  8  2 90  0  0
 1  0      0 20539012 197216 8631220    0    0     0    95 12212 25080  8  2 91  0  0
 1  0      0 20543180 197264 8628440    0    0     0    67 11619 24305  8  2 91  0  0
 2  0      0 20551848 197320 8606036    0    0     0   123 11944 25696  8  2 91  0  0
 1  0      0 20478284 197368 8650476    0    0     0   139 11767 26723  8  2 90  0  0
 1  0      0 20486784 197424 8646484    0    0     0   120 11396 26342  8  2 91  0  0
 2  0      0 20522088 197496 8627152    0    0     0   136 12097 24629  8  1 91  0  0
 3  0      0 20540700 197584 8626564    0    0     0    98 11374 25750  8  2 90  0  0
 1  0      0 20524312 197632 8636176    0    0     0   130 13379 24969  8  2 91  0  0
 1  0      0 20531852 197680 8628752    0    0     0   116 13168 24459  8  2 91  0  0
 2  0      0 20530804 197712 8635900    0    0     0   102 13509 23537  8  2 91  0  0
 2  0      0 20530636 197776 8636872    0    0     0   135 13546 25407  8  2 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20525004 197800 8632420    0    0     0    93 13535 25954  8  2 91  0  0
 2  0      0 20569092 197868 8597876    0    0     0   112 12594 24970  8  2 90  0  0
 1  0      0 20528916 197916 8642540    0    0     0   129 7871 26585  8  2 90  0  0
 1  0      0 20553200 197972 8607008    0    0     0   111 8341 24880  8  2 91  0  0
 4  0      0 20518164 198028 8644796    0    0     0    77 10390 26062  8  2 90  0  0
 1  0      0 20519596 198092 8635860    0    0     0   122 12611 25739  8  2 90  0  0
 2  0      0 20527444 198164 8629808    0    0     0   115 12711 25157  8  2 91  0  0
 1  0      0 20537488 198252 8613812    0    0     0   131 12888 24002  7  2 91  0  0
 3  0      0 20524872 198308 8635180    0    0     1   110 12769 26179  8  2 90  0  0
 2  0      0 20546348 198364 8620096    0    0     0   100 12906 25452  8  2 91  0  0
 1  0      0 20463868 198452 8688468    0    0     0   196 11056 20974  8  2 91  0  0
 4  0      0 20506040 198636 8661856    0    0    41  1452 10069 31759 11  2 87  0  0
 2  0      0 20567748 198836 8690536    0    0    28   392 9533 11117 13  2 85  0  0
 2  0      0 20461204 199036 8749328    0    0    42   416 12422 20809 10  3 87  0  0
 1  0      0 20341280 199132 8915704    0    0     0   204 11400 17315  8  2 90  0  0
 1  0      0 20342196 199180 8903228    0    0     0   150 12737 22173  9  2 89  0  0
 1  0      0 20493160 199236 8861024    0    0     0   104 10120 15628  8  2 91  0  0
 1  0      0 20506572 199260 8856180    0    0     0    85 11546 22267  9  2 89  0  0
 1  0      0 20500804 199432 8827672    0    0   120  4413 6979 9357  7  1 92  0  0
 1  0      0 20545924 199516 8874636    0    0     0  7454 7059 6492  7  1 93  0  0
 0  0      0 20810932 199684 8672524    0    0    25   344 7942 13004  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20742188 199880 8699536    0    0    11   256 3229 8446  3  1 96  0  0
 0  0      0 20669728 200044 8746268    0    0    11   296 2882 7274  3  1 96  0  0
 0  0      0 20788180 200116 8672252    0    0    11   219 1540 2278  1  1 98  0  0
 0  0      0 20746800 200180 8672684    0    0     0    71 1631 3246  2  1 98  0  0
 1  0      0 20777220 200220 8674940    0    0     1    92 2422 3971  2  1 97  0  0
 0  0      0 20677912 200316 8723324    0    0     2   216 1929 3901  2  1 97  0  0
 8  0      0 20722800 200428 8702888    0    0     4   222 2300 5596  2  1 97  0  0
 0  0      0 20508016 200632 8754364    0    0    10   282 6463 21451  7  2 91  0  0
 0  0      0 20546628 200704 8729800    0    0     0   103 5564 21573  7  2 91  0  0
 1  0      0 20555240 200736 8716468    0    0     0    77 6052 22720  7  2 91  0  0
 3  0      0 20548464 200780 8716952    0    0     0    86 5522 21186  7  2 91  0  0
 0  0      0 20381028 200860 8722624    0    0     0   396 7071 25178  8  2 89  0  0
 1  0      0 20391104 200908 8718260    0    0     0  1088 5413 20649  7  2 91  0  0
 0  0      0 20540192 200956 8706200    0    0     0   144 6318 24113  8  2 90  0  0
 1  0      0 20545656 201044 8708212    0    0     0    90 5309 20788  6  2 92  0  0
 3  0      0 20547812 201084 8706280    0    0     0    90 6292 24381  8  2 90  0  0
 2  0      0 20538152 201132 8713328    0    0     0    57 5301 20120  6  2 92  0  0
 0  0      0 20544048 201156 8706864    0    0     0    74 6360 24525  8  2 90  0  0
 5  0      0 20532356 201204 8713392    0    0     0    70 5156 19719  6  2 92  0  0
 0  0      0 20537528 201236 8704248    0    0     0    58 6504 24925  7  2 91  0  0
 3  0      0 20535664 201284 8708812    0    0     0    93 5040 19694  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20572916 201332 8676024    0    0     0    47 6535 25557  8  2 90  0  0
 1  0      0 20533340 201364 8707204    0    0     0    74 5096 20077  6  2 92  0  0
 2  0      0 20530900 201396 8706820    0    0     0    74 6537 24975  8  2 90  0  0
 4  0      0 20519200 201436 8708768    0    0     0    34 5124 19590  6  2 92  0  0
 1  0      0 20382952 201548 8716080    0    0     0  1456 7556 26696  8  2 90  0  0
 6  0      0 20466520 201700 8704756    0    0    14   227 7280 26102  9  2 89  0  0
 2  0      0 20644492 201772 8648720    0    0     0   148 8300 31635  9  2 89  0  0
 5  0      0 20647276 201816 8644756    0    0     0    77 8087 30782  9  2 89  0  0
 0  0      0 20609768 201848 8674868    0    0     0    72 8025 30451 10  2 88  0  0
 5  0      0 20501580 201968 8657204    0    0     0  1269 9226 32829 10  2 88  0  0
 2  0      0 20439188 202008 8670672    0    0     0   249 8236 31380  9  2 88  0  0
 2  0      0 20435412 202072 8689752    0    0     0   159 8231 31157  9  2 89  0  0
 5  0      0 20575204 202104 8672964    0    0     0   127 8173 31005  9  2 88  0  0
 2  0      0 20585168 202136 8651744    0    0     0    61 8250 31971  9  2 89  0  0
 3  0      0 20563716 202176 8672956    0    0     0    59 8182 31177  9  2 89  0  0
 1  0      0 20548920 202224 8679912    0    0     0    94 8037 30420 10  2 88  0  0
 3  0      0 20521660 202256 8680212    0    0     0    63 8247 31458  9  2 89  0  0
 2  0      0 20520600 202292 8679940    0    0     0    77 8220 30723 10  2 88  0  0
 1  0      0 20529036 202332 8675040    0    0     0    89 8096 30638  9  2 89  0  0
 3  0      0 20516644 202356 8680396    0    0     0    51 8232 32225  9  2 89  0  0
 1  0      0 20505692 202396 8673080    0    0     0   119 8129 31197  9  2 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 20496668 202428 8676912    0    0     0    49 8079 31057  9  2 89  0  0
 2  0      0 20473500 202452 8684132    0    0     0    59 8230 31524 10  2 88  0  0
 1  0      0 20513400 202492 8652308    0    0     0    83 8013 30976 10  2 88  0  0
 2  0      0 20518760 202532 8646228    0    0     0    90 7931 29983  9  2 88  0  0
 4  0      0 20473984 202620 8680380    0    0     0   105 8123 30830 10  2 88  0  0
 0  0      0 20520528 202660 8642104    0    0     0    77 8192 31412 10  2 88  0  0
 1  0      0 20515996 202684 8641576    0    0     0    53 8142 31119  9  2 89  0  0
 1  0      0 20512112 202716 8644652    0    0     0    76 8110 30998  9  2 88  0  0
 3  0      0 20483412 202764 8677720    0    0     0    79 8289 30816 10  2 88  0  0
 5  0      0 20296844 202852 8688984    0    0     0   397 9131 33422 11  2 87  0  0
 2  0      0 20331776 202896 8684552    0    0     0  1098 8173 31242  9  2 89  0  0
 2  0      0 20312256 202984 8693744    0    0     0   170 8310 31872  9  2 88  0  0
 2  0      0 20372852 203048 8656824    0    0     0  1397 8961 32588 10  2 88  0  0
 6  0      0 20367216 203112 8678136    0    0     0    89 8139 31203  9  2 88  0  0
 6  0      0 20471796 203136 8672604    0    0     0    67 8165 31037 10  2 88  0  0
 5  0      0 20501284 203168 8642228    0    0     0   100 8163 31946  8  2 89  0  0
 1  0      0 21273360 203540 8582616    0    0   401  1534 8247 22245  9  2 89  0  0
 0  0      0 21351148 203556 8509616    0    0     0    84 1016 1045  0  1 99  0  0
 0  0      0 21481904 203580 8504228    0    0     0    47 1060 1084  0  1 99  0  0
 2  0      0 21453584 203604 8524452    0    0     0    14  977 1112  0  1 99  0  0
 1  0      0 21317028 203644 8542228    0    0     0    20 1080 1528  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 21331332 203692 8527940    0    0     0  1375 1703 1976  1  1 98  0  0
 3  0      0 21347508 203716 8527924    0    0     0    19 1016 1160  0  1 99  0  0
 1  0      0 21453340 203748 8524664    0    0     0    30  975 1161  0  1 99  0  0
 2  0      0 21467644 203764 8512376    0    0     0    23  983 1116  0  1 99  0  0
 2  0      0 21486048 203796 8485732    0    0     0    47 1108 1241  0  1 99  0  0
 1  0      0 21498232 203812 8485732    0    0     0    11 1009 1086  0  1 99  0  0
 1  0      0 21467648 203828 8515368    0    0     0    16 1001 1130  0  1 99  0  0
 1  0      0 21454380 203844 8515504    0    0     1    23  998 1146  0  1 99  0  0
 0  0      0 21286400 203936 8544908    0    0     0   792 2018 2831  1  1 98  0  0
 2  0      0 21260564 203968 8522736    0    0  1767  2300 1304 2042  0  1 99  0  0
 0  0      0 21282980 204024 8519520    0    0     0   127 1205 1487  1  1 99  0  0
 2  0      0 21323636 204040 8513824    0    0     0    53 1074 1027  0  1 99  0  0
 0  0      0 21480820 204064 8506328    0    0     0    39  928  969  0  1 99  0  0
 0  0      0 21481824 204080 8505804    0    0     0    13  939  929  0  1 99  0  0
 0  0      0 21480368 204096 8503756    0    0     0     5  940  908  0  1 99  0  0
 0  0      0 21476516 204120 8505944    0    0     0     9  942  932  0  1 99  0  0
 1  0      0 21487140 204128 8506316    0    0     0     6  883  892  0  0 99  0  0
 0  0      0 21485264 204144 8505952    0    0     0    10  945  919  0  0 99  0  0
 0  0      0 21481812 204168 8506828    0    0     0     8  906  917  0  1 99  0  0
 0  0      0 21480188 204176 8506316    0    0     0    11  928  901  0  1 99  0  0
 0  0      0 21470364 204200 8505796    0    0     0     6  952  926  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21484024 204216 8506316    0    0     0     7  926  888  0  1 99  0  0
 0  0      0 21479872 204240 8506316    0    0     0     9  954  950  0  1 99  0  0
 0  0      0 21482488 204256 8506316    0    0     0    11  933  910  0  0 99  0  0
 0  0      0 21472640 204272 8504272    0    0     0    12  973 1020  0  1 99  0  0
 0  0      0 21474664 204288 8506172    0    0     0     7  907  898  0  0 99  0  0
 0  0      0 21469020 204304 8506320    0    0     0    12  969  950  0  1 99  0  0
 0  0      0 21443020 204328 8535000    0    0     0    11  942  928  0  1 99  0  0
 1  0      0 21444004 204336 8535064    0    0     0     7  922  907  0  0 99  0  0
 0  0      0 21447756 204360 8535064    0    0     0     8  898  920  0  0 99  0  0
 0  0      0 21302232 204420 8535264    0    0     0   342 1843 2522  1  1 98  0  0
 0  0      0 21339984 204444 8502320    0    0     0   321  931  969  0  1 99  0  0
 0  0      0 21484620 204492 8489548    0    0     0  1074  984 1026  0  1 99  0  0
 0  0      0 21462216 204516 8518224    0    0     0    33  926  904  0  1 99  0  0
 0  0      0 21470660 204532 8518276    0    0     0     6  966  959  0  1 99  0  0
 0  0      0 21459216 204556 8518792    0    0     0    15 1138 1375  0  0 99  0  0
 0  0      0 21334912 204620 8523972    0    0     0  1364 1857 2236  1  1 98  0  0
 0  0      0 21329120 204636 8524336    0    0     0    23  883  863  0  0 99  0  0
 0  0      0 21485024 204668 8489632    0    0     0    27  999  989  0  1 99  0  0
 0  0      0 21489428 204684 8490144    0    0     0     6  866  873  0  0 99  0  0
 0  0      0 21484368 204708 8487572    0    0     0    25  933  893  0  0 99  0  0
 0  0      0 21487608 204724 8490132    0    0     0     9  880  856  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21479612 204772 8487556    0    0     0    25  936  941  0  0 99  0  0
 0  0      0 21472332 204788 8490152    0    0     0    14  914  886  0  1 99  0  0
 1  0      0 21478748 204812 8489788    0    0     0     8 1026 1039  0  1 99  0  0
 0  0      0 21482496 204820 8489788    0    0     0    29  913  871  0  1 99  0  0
 1  0      0 21489380 204852 8487592    0    0     0    11  900  922  0  0 99  0  0
 0  0      0 21486080 204868 8489640    0    0     0    13  928  875  0  0 99  0  0
 0  0      0 21326004 204940 8504560    0    0     0    35 1734 2416  1  1 98  0  0
 0  0      0 21334860 204964 8501612    0    0     0  1365  916  909  0  1 99  0  0
 1  0      0 21351844 205020 8515472    0    0     0    36 1190 1468  1  1 99  0  0
 0  0      0 21363832 205076 8495216    0    0     0  1379 1610 1786  1  1 98  0  0
 0  0      0 21380072 205116 8495564    0    0     0    46  932  899  0  0 99  0  0
 0  0      0 21491608 205132 8489616    0    0     0    32 1016  948  0  1 99  0  0
 0  0      0 21488408 205156 8487568    0    0     0     6  872  852  0  1 99  0  0
 0  0      0 21491544 205180 8488132    0    0     0    11  919  901  0  0 99  0  0
 1  0      0 21489572 205196 8489964    0    0     0     6  927  881  0  1 99  0  0
 0  0      0 21487672 205204 8488132    0    0     0     8  924  871  0  0 99  0  0
 0  0      0 21480392 205228 8489816    0    0     0    25  943  894  0  0 99  0  0
 0  0      0 21482972 205244 8490180    0    0     0    11  892  887  0  1 99  0  0
 0  0      0 21484340 205260 8489668    0    0     0     5  936  897  0  1 99  0  0
 0  0      0 21491528 205276 8489668    0    0     0     9  911  863  0  0 99  0  0
 0  0      0 21481360 205308 8490180    0    0     0    11  931  888  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 21480544 205324 8489816    0    0     0     9  956  933  0  1 99  0  0
 0  0      0 21484232 205340 8490180    0    0     0     8  903  941  0  0 99  0  0
 1  0      0 21474792 205356 8490180    0    0     0    12  908  864  0  1 99  0  0
 0  0      0 21477996 205380 8489664    0    0     0    13  940  884  0  1 99  0  0
 0  0      0 21479796 205396 8490176    0    0     0    12  928  908  0  1 99  0  0
 0  0      0 21311836 205452 8507004    0    0     0    28 1767 2549  1  1 98  0  0
 0  0      0 21332584 205476 8505080    0    0     0  1371  948  917  0  1 99  0  0
 0  0      0 21485188 205516 8488156    0    0     0    67 1058 1007  0  1 99  0  0
 0  0      0 21481664 205532 8490204    0    0     0     8  931  877  0  0 99  0  0
 1  0      0 21492168 205556 8490048    0    0     0    16  935  872  0  1 99  0  0
 0  0      0 21490824 205580 8490196    0    0     0    11  974  877  0  1 99  0  0
 0  0      0 21488468 205596 8490196    0    0     0     5  904  883  0  1 99  0  0
 0  0      0 21492704 205620 8490196    0    0     0    13  989  922  0  1 99  0  0
