procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 23040752 139604 5962652    0    0     0   108 1391 1802  1  1 98  0  0
 4  0      0 23085536 139684 5951872    0    0     0   120 5653 74250  8  1 90  0  0
 5  0      0 22999848 139732 5976848    0    0     0   108 3104 41167  4  1 94  0  0
 1  0      0 23111564 139780 5964056    0    0     0    74 3083 42050  4  1 95  0  0
 3  0      0 22881368 139860 6150264    0    0     8    91 4119 18208  4  1 95  0  0
 5  0      0 23100340 139908 5960724    0    0     0   330 2839 21348  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 23027344 139956 5966584    0    0     0    75 4729 56337  7  1 92  0  0
 5  0      0 23118712 140020 5951104    0    0     0   102 1560 10726  2  1 98  0  0
 3  0      0 23108524 140068 5948368    0    0     0    80 4135 3036  7  1 92  0  0
 5  0      0 23112488 140132 5948376    0    0     0    86 1079 1379  1  1 99  0  0
 4  0      0 23097184 140164 5949720    0    0     0    91 1141 1412  1  1 99  0  0
 5  0      0 23116008 140212 5950004    0    0     0    78 1179 1442  1  1 99  0  0
 3  0      0 23114152 140260 5945880    0    0     0    82 1420 1665  1  1 98  0  0
 3  0      0 23107580 140324 5948392    0    0     0    80 1356 1709  1  1 98  0  0
 3  0      0 23104804 140412 5959520    0    0     0  1749 3500 4784  5  1 94  0  0
 3  0      0 22990464 140876 5963652    0    0    23   517 1986 2678  2  1 97  0  0
 3  0      0 23084516 140940 5953176    0    0     0   864 1092 1318  0  1 99  0  0
 5  0      0 22979020 141008 5989688    0    0     0   339 1782 1887  2  1 97  0  0
 3  0      0 23096388 141064 5944696    0    0     7   167 1532 1824  1  1 98  0  0
 6  0      0 23075644 141212 5942068    0    0     0  3179 2036 2033  2  1 97  0  0
 2  0      0 23112660 141308 5938668    0    0     0    71 1324 1599  1  1 98  0  0
 3  0      0 23119680 141340 5935072    0    0     0   611 1395 1550  1  1 98  0  0
 2  0      0 23108668 141392 5936336    0    0     0  1669 1343 4219  1  1 98  0  0
 2  0      0 23119336 141440 5936024    0    0     0    85 1391 4144  1  1 98  0  0
 3  0      0 23077768 141584 5946568    0    0     0   204 1933 7957  2  1 97  0  0
 4  0      0 23064704 141640 5945884    0    0     0   166 1657 6602  1  1 97  0  0
 2  0      0 23105144 141712 5949196    0    0     0   116 1500 5087  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 23081872 141752 5948860    0    0     0    92 1413 4263  1  1 98  0  0
 1  0      0 23089284 141840 5951392    0    0     0   121 1559 4879  1  1 98  0  0
 1  0      0 23097868 141880 5947828    0    0     0    58 1261 1918  1  1 99  0  0
 3  0      0 23086828 141936 5943008    0    0     0   100 1107 1372  1  1 99  0  0
 2  0      0 23118644 141968 5937064    0    0     0    68 2098 2185  3  2 95  0  0
 0  0      0 23115808 142024 5937284    0    0     0    89 2006 2876  3  2 95  0  0
 1  0      0 23126756 142068 5938956    0    0     0    58 3195 3527  2  1 97  0  0
 1  0      0 23074340 142180 5949440    0    0     0   121 2866 4395  2  1 97  0  0
 3  0      0 23094344 142228 5949936    0    0     0   653 2974 3014  2  1 97  0  0
 2  0      0 23019828 142300 6012956    0    0     0   100 3088 3641  2  1 97  0  0
 2  0      0 23094548 142340 5951304    0    0     0    67 1082 1473  1  1 99  0  0
 2  0      0 23099860 142388 5940412    0    0     0    67 1180 1689  1  1 99  0  0
 3  0      0 23105500 142436 5942404    0    0     0    83 1150 1556  1  1 99  0  0
 2  0      0 23069684 142532 5949456    0    0     0    70 1224 1960  1  1 99  0  0
 1  0      0 23104508 142604 5939840    0    0     0   106 1142 1622  1  1 99  0  0
 1  0      0 23097036 142660 5941412    0    0     0   117 1221 1740  1  1 99  0  0
 1  0      0 23109776 142700 5938964    0    0     0    68 1109 1575  1  1 99  0  0
 1  0      0 23103268 142772 5937500    0    0     0    82 1134 1432  0  1 99  0  0
 1  0      0 23108228 142804 5937012    0    0     0    73 1096 1508  1  1 99  0  0
 1  0      0 23095600 142880 5948920    0    0     0    87 1137 1616  1  1 99  0  0
 1  0      0 23076772 142928 5951764    0    0     0    96 1130 1633  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 23100288 142992 5949132    0    0     0    82 1219 1726  1  1 99  0  0
 1  0      0 23095736 143024 5949152    0    0     0    61 1645 1658  2  1 97  0  0
 0  0      0 23114204 143096 5945700    0    0     0   114 1809 1921  2  1 97  0  0
 1  0      0 23111692 143152 5938468    0    0     0    82 1668 1670  2  1 97  0  0
 1  0      0 23101620 143200 5936608    0    0     0    69 1713 1806  2  1 97  0  0
 1  0      0 23108252 143248 5936264    0    0     0    75 1150 2120  1  1 99  0  0
 0  0      0 23092372 143312 5948740    0    0     0    58 1333 4364  1  1 98  0  0
 1  0      0 23095732 143360 5948528    0    0     0    95 1249 4396  1  1 98  0  0
 0  1      0 23087292 143432 5948520    0    0     0    55 1357 4424  1  1 98  0  0
 1  0      0 23071192 143480 5950468    0    0     0    75 1184 2567  1  1 99  0  0
 3  0      0 23097784 143512 5935372    0    0     0    79 1239 3256  1  1 99  0  0
 1  0      0 23107444 143588 5937672    0    0     0    99 1392 4341  1  1 98  0  0
 0  0      0 23058332 143628 5946684    0    0     0    98 1326 4705  1  1 98  0  0
 0  0      0 23098092 143716 5933644    0    0     0   126 1100 1520  1  1 99  0  0
 6  0      0 23093400 143756 5944292    0    0     0    84 1261 4505  1  1 98  0  0
 0  0      0 23085088 143804 5954280    0    0     0    74 1425 3037  1  1 98  0  0
 3  0      0 22871120 144240 6169144    0    0   320   394 4485 14684  4  2 94  0  0
 1  0      0 22671868 144540 6127704    0    0   237   887 7483 29230  6  3 91  0  0
 1  0      0 22707828 144596 6160796    0    0   142   469 6824 20681  5  3 92  0  0
 2  0      0 22704728 144656 6194508    0    0     0   822 4291 13189  5  2 94  0  0
 4  0      0 22820644 144812 6131804    0    0     8   767 3528 11161  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 22800632 144876 6144608    0    0     0   825 3384 10394  4  1 95  0  0
 2  0      0 22826924 144916 6155056    0    0     0   653 3366 10648  4  1 95  0  0
 1  0      0 22844608 144976 6143640    0    0     0   607 3374 10385  4  1 95  0  0
 2  0      0 22895608 145012 6136456    0    0     0   647 3251 10044  3  1 95  0  0
 1  0      0 22998480 145052 6130024    0    0     0   369 3200 9887  3  1 95  0  0
 2  0      0 22897164 145172 6111176    0    0     0  1435 4453 12106  4  2 94  0  0
 2  0      0 22896812 145204 6115028    0    0     0   339 3327 10295  3  1 95  0  0
 1  0      0 23021272 145268 6113784    0    0     0   218 3250 10036  3  1 95  0  0
 1  0      0 22896740 145332 6117208    0    0     0   327 4147 11272  4  1 95  0  0
 0  0      0 22894976 145400 6121312    0    0     0  1523 3254 10101  3  1 95  0  0
 1  0      0 22931952 145440 6100516    0    0     0   370 3275 10264  4  1 95  0  0
 1  0      0 22863588 145500 6140512    0    0     0   494 3575 11014  4  1 95  0  0
 3  0      0 22902256 145568 6110772    0    0     0   781 3841 10878  4  1 95  0  0
 0  0      0 22929008 145624 6112300    0    0     0  1201 3278 10139  3  1 95  0  0
 0  0      0 22937576 145648 6108364    0    0     0   620 3299 10208  4  2 95  0  0
 1  0      0 23081468 145688 6070724    0    0     0   466 3351 10361  4  2 95  0  0
 1  0      0 22941068 145780 6079804    0    0     0   670 4251 11884  4  2 94  0  0
 0  0      0 22914040 145828 6092112    0    0     0  1057 3239 10025  3  1 95  0  0
 1  0      0 22939464 145880 6091028    0    0     0   514 3379 10152  3  1 95  0  0
 0  0      0 22945864 145916 6081472    0    0     0   201 3236 9982  3  1 96  0  0
 0  0      0 22933788 145952 6094196    0    0     0   208 3254 10058  3  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22911532 146024 6091656    0    0     0   547 4044 11194  4  1 95  0  0
 0  0      0 22928928 146064 6095228    0    0     0  1059 3360 9947  3  1 95  0  0
 0  0      0 22945376 146104 6097180    0    0     0   328 3196 9901  3  1 95  0  0
 0  0      0 22932340 146136 6101388    0    0     0   329 3247 9893  3  1 95  0  0
 0  0      0 22947852 146184 6091316    0    0     0   222 3176 9908  3  1 96  0  0
 0  0      0 22947496 146232 6093568    0    0     0   212 3231 9919  3  1 95  0  0
 0  0      0 23054580 146280 6090504    0    0     0   371 3214 10003  3  1 95  0  0
 2  0      0 23073600 146312 6058600    0    0     0   205 3222 9907  3  1 96  0  0
 2  0      0 22802272 146396 6083200    0    0     0   363 3987 11127  4  1 95  0  0
 0  0      0 22925900 146468 6082204    0    0     0  1535 3284 10206  3  1 95  0  0
 0  0      0 22914060 146524 6088576    0    0     0    41 3358 10452  3  1 95  0  0
 0  0      0 22964984 146580 6062092    0    0     0   384 3152 9918  3  1 96  0  0
 1  0      0 22982224 146620 6056160    0    0     0   349 3170 9882  3  1 95  0  0
 0  0      0 22976116 146668 6058752    0    0     0   360 3138 9825  3  1 96  0  0
 0  0      0 22986416 146700 6050972    0    0     0   201 3232 10023  3  1 95  0  0
 1  0      0 22972396 146740 6051984    0    0     0   340 3239 9968  3  1 95  0  0
 0  0      0 22951956 146784 6066288    0    0     0   111 3625 10218  4  2 94  0  0
 1  0      0 22974340 146832 6067932    0    0     0   225 3449 10573  4  1 95  0  0
 0  0      0 22963200 146864 6068424    0    0     0   199 3185 9883  3  1 95  0  0
 8  0      0 23014960 146928 6070708    0    0     0   231 3410 10494  4  1 95  0  0
 2  0      0 23013540 146960 6062836    0    0     0    59 3182 9835  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 23038816 147004 6031832    0    0     0   345 3205 9880  3  1 95  0  0
 2  0      0 23163056 147052 6033148    0    0     0   349 3181 9897  3  1 96  0  0
 3  0      0 23025144 147120 6046268    0    0     0   200 3964 11309  4  1 95  0  0
 2  0      0 23020952 147200 6054400    0    0     0  1518 3183 9896  3  1 95  0  0
 2  0      0 23042168 147232 6058636    0    0     0   336 3355 10060  4  1 95  0  0
 2  0      0 23139820 147280 6063540    0    0     0   302 3358 10205  3  1 95  0  0
 2  0      0 23005464 147344 6073704    0    0     0   489 4080 11331  4  1 95  0  0
 2  0      0 23007476 147408 6063104    0    0     0  1795 3243 9981  3  1 95  0  0
 2  0      0 23062536 147444 6036040    0    0     0   210 3225 9914  3  1 95  0  0
 2  0      0 22988848 147536 6046408    0    0     0   535 4029 11570  4  1 95  0  0
 3  0      0 22994744 147592 6049236    0    0     0  1074 3221 9967  3  1 96  0  0
 2  0      0 23049980 147644 6048216    0    0     0   379 3276 9938  3  1 96  0  0
 2  0      0 23146792 147676 6049336    0    0     0   323 3170 9844  3  1 96  0  0
 3  0      0 23147300 147724 6050512    0    0     0   344 3173 9785  3  1 95  0  0
 1  0      0 23006948 147796 6064456    0    0     0   775 4016 11337  4  1 94  0  0
 2  0      0 23026960 147828 6054832    0    0     0  1051 3179 9882  3  1 96  0  0
 2  0      0 23028536 147876 6060552    0    0     0   344 3208 9903  3  1 95  0  0
 4  0      0 23171608 147916 6026832    0    0     0   471 3228 9974  3  1 95  0  0
 1  0      0 23025980 147992 6040400    0    0     0   469 4055 11345  4  1 94  0  0
 2  0      0 23025456 148028 6058724    0    0     0   323 3214 9980  3  1 95  0  0
 2  0      0 23057340 148088 6035440    0    0     0  1802 3199 10025  3  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 23131624 148128 6056584    0    0     0   373 3163 9909  3  1 96  0  0
 1  0      0 23125916 148164 6066988    0    0     0   477 3163 9869  3  1 95  0  0
 3  0      0 22998556 148268 6060324    0    0     0  1397 4022 11300  4  1 95  0  0
 3  0      0 23040000 148292 6029116    0    0     0   334 3228 9897  3  1 95  0  0
 1  0      0 23150792 148368 6028292    0    0     0   305 3202 9982  3  1 95  0  0
 3  0      0 23153912 148408 6027268    0    0     0   197 3156 9849  3  1 96  0  0
 3  0      0 23034056 148496 6021428    0    0     0  1377 4108 11326  4  2 95  0  0
 2  0      0 23002044 148552 6057640    0    0     0    50 3151 9722  3  1 96  0  0
 3  0      0 23014160 148604 6042344    0    0     0   903 3216 10075  3  1 95  0  0
 2  0      0 23014964 148660 6059688    0    0     0  1307 3130 9782  3  1 96  0  0
 3  0      0 23029984 148716 6051904    0    0     0  1703 3283 9888  3  1 96  0  0
 3  0      0 23039956 148748 6049340    0    0     0   201 3176 9809  3  1 96  0  0
 0  0      0 22929884 148820 6102064    0    0     0   222 2737 8153  2  1 96  0  0
 0  0      0 23037932 148892 6036688    0    0     0   140 2009 4349  1  1 98  0  0
 0  0      0 23131280 148988 6003992    0    0     0   140 3135 7250  3  1 96  0  0
 0  0      0 23112388 149140 6009400    0    0     0   176 3348 7254  3  1 96  0  0
 1  0      0 23123464 149308 6001052    0    0     0   146 3023 6684  3  1 96  0  0
 0  0      0 23141068 149364 5992536    0    0     0   132 1320 2270  1  1 98  0  0
 0  0      0 23176220 149388 5982496    0    0     0    56 1318 1974  1  1 98  0  0
 0  0      0 23163072 149444 5986328    0    0     0    99 1343 2360  1  1 98  0  0
 0  0      0 23264020 149552 5978964    0    0     0   101 1419 2699  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 23267748 149640 5996676    0    0     0   127 3320 7562  3  1 96  0  0
 2  0      0 23124596 149728 5993396    0    0     0  1226 2393 4342  2  1 97  0  0
 1  0      0 22896776 149828 6109948    0    0     0  1392 4473 9727  6  2 93  0  0
 3  0      0 22943456 149908 6073636    0    0     0   228 4835 12883  6  3 90  0  0
 0  0      0 23145756 149968 6047292    0    0     0   427 6503 38043  9  2 89  0  0
 2  0      0 23022216 150048 6042460    0    0     0   551 4080 11405  4  1 94  0  0
 0  0      0 23035040 150088 6010240    0    0     0  1055 3178 9846  3  1 96  0  0
 2  0      0 23050144 150160 6038412    0    0     0   341 3213 9861  3  1 95  0  0
 3  0      0 23146420 150200 6036592    0    0     0   201 3145 9784  3  1 96  0  0
 0  0      0 23004084 150264 6054980    0    0     0   544 3986 11360  4  1 95  0  0
 1  0      0 23030936 150328 6027820    0    0     0  1074 3174 9812  3  1 96  0  0
 1  0      0 22974528 150392 6064212    0    0     0   246 3284 10292  3  1 95  0  0
 0  0      0 22965428 150428 6075224    0    0     1   274 3468 10395  3  1 95  0  0
 0  0      0 23006824 150484 6031808    0    0     0   157 3225 9889  3  2 95  0  0
 4  0      0 23010544 150556 6074688    0    0     0   387 3741 12680  4  1 94  0  0
 0  0      0 22961420 150624 6069644    0    0     5   631 4007 14589  4  2 95  0  0
 0  0      0 23060620 150664 6024164    0    0     1   111 1432 3067  1  1 98  0  0
 0  0      0 23077584 150696 6049468    0    0     0    90 1920 5176  2  1 98  0  0
 0  0      0 23089016 150752 6038460    0    0     1   142 2094 6559  2  1 97  0  0
 0  0      0 23100392 150784 6024032    0    0     0    68 1328 2281  1  1 98  0  0
 1  0      0 23106480 150828 6024556    0    0     1   103 1803 4293  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 23002092 150940 6090136    0    0     0  1411 3540 10179  3  1 96  0  0
 0  0      0 22911000 151172 6100632    0    0    10   193 3822 10952  4  1 95  0  0
 0  0      0 23098916 151388 6092420    0    0     0   979 3755 10875  4  2 95  0  0
 1  0      0 22904508 151724 6116900    0    0    17   449 2637 8971  2  1 97  0  0
 0  0      0 22799544 151788 6169320    0    0    56   936 4509 13347  4  2 94  0  0
 0  0      0 22841620 151884 6157548    0    0     0   384 3823 12160  4  2 94  0  0
 0  0      0 22884868 151952 6145056    0    0     0   453 4177 11602  4  2 94  0  0
 0  0      0 22944688 152008 6132756    0    0     0   192 3043 9069  3  1 95  0  0
 1  0      0 23001508 152048 6098380    0    0     0   285 3128 9152  3  1 96  0  0
 0  0      0 22980652 152124 6097596    0    0     0   369 3146 9142  3  1 95  0  0
 0  0      0 22930692 152308 6130672    0    0     9   333 3132 9165  3  1 95  0  0
 1  0      0 22914296 152364 6140056    0    0     0   696 3254 9653  3  1 95  0  0
 1  0      0 22926984 152424 6129364    0    0     0   287 3108 9022  3  1 95  0  0
 2  0      0 22948700 152496 6102112    0    0     0   209 3075 9000  3  1 96  0  0
 0  0      0 22909912 152560 6135036    0    0     0   218 3084 9058  3  1 96  0  0
 1  0      0 22931368 152620 6108016    0    0     0   382 3088 9041  3  1 96  0  0
 1  0      0 22917332 152772 6119568    0    0  1769   689 3172 9211  3  1 96  0  0
 0  0      0 22906956 152824 6119820    0    0     0   478 3108 9029  3  1 96  0  0
 0  0      0 22901284 152896 6120160    0    0     0   375 3146 9092  3  1 96  0  0
 0  0      0 22879488 152944 6123660    0    0     0   273 3086 9014  3  1 95  0  0
 0  0      0 22852376 153000 6142040    0    0     0   251 3105 9038  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 22847988 153048 6143800    0    0     0   153 3100 9046  3  1 96  0  0
 0  0      0 22910912 153120 6131020    0    0     0   223 3236 9224  3  1 96  0  0
 0  0      0 22903884 153184 6134564    0    0     0   329 3118 8958  3  1 96  0  0
 1  0      0 22906988 153224 6121756    0    0     0   282 3146 9148  3  1 96  0  0
 1  0      0 22863128 153296 6158916    0    0     0   402 3085 9120  3  1 96  0  0
 0  0      0 22867980 153360 6130052    0    0     0   297 3346 9407  3  1 95  0  0
 0  0      0 22870420 153408 6134124    0    0     0   315 3028 9028  3  1 96  0  0
 0  0      0 22867648 153496 6139184    0    0     0   314 3190 9147  3  1 96  0  0
 2  0      0 22857740 153540 6142624    0    0     0   535 3142 9060  3  1 95  0  0
 2  0      0 22823732 153628 6175044    0    0     0   278 3118 9019  3  1 96  0  0
 1  0      0 22810504 153660 6177228    0    0     0   320 3119 9154  3  1 95  0  0
 2  0      0 22801060 153716 6170588    0    0     0   364 3088 9192  3  1 96  0  0
 1  0      0 22821436 153904 6144856    0    0     8   682 3159 9147  3  1 95  0  0
 1  0      0 22808596 153952 6161260    0    0     0   291 3106 8995  3  1 96  0  0
 1  0      0 22797528 154000 6151388    0    0     0   164 3100 9066  3  1 96  0  0
 2  0      0 22778412 154064 6166460    0    0     0   469 3122 9122  3  1 96  0  0
 2  0      0 22766500 154112 6161296    0    0     0   417 3110 9097  3  1 95  0  0
 2  0      0 22747996 154172 6169828    0    0     0   727 3140 9131  3  1 96  0  0
 2  0      0 22715808 154220 6202096    0    0     0   462 3129 9121  3  1 96  0  0
 2  0      0 22754152 154284 6214664    0    0     0   354 3152 9118  3  1 95  0  0
 7  0      0 22791800 154340 6177060    0    0     0   306 3136 9050  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 22737044 154408 6209672    0    0     0   769 3137 9114  3  1 96  0  0
 0  0      0 22733964 154448 6214696    0    0     0   279 3084 9053  3  1 96  0  0
 0  0      0 22755264 154488 6176640    0    0     0   487 3088 9186  3  1 96  0  0
 0  0      0 22704460 154552 6212644    0    0     0   318 3078 9159  3  1 96  0  0
 1  0      0 22653628 154632 6225668    0    0     0  1059 3166 9433  3  1 95  0  0
 3  0      0 22653124 154680 6230156    0    0     0   546 3052 8989  3  1 96  0  0
 1  0      0 22673860 154720 6208236    0    0     0   294 3164 9124  3  1 95  0  0
 2  0      0 22633396 154804 6240912    0    0     0   942 3059 9004  3  1 96  0  0
 0  0      0 22631388 154876 6245928    0    0     0   405 3292 9238  3  1 95  0  0
 0  0      0 22615468 154932 6251140    0    0     0   372 3079 9060  3  1 95  0  0
 1  0      0 22633412 154988 6223016    0    0     0   619 3114 9166  3  1 95  0  0
 1  0      0 22640712 155044 6220924    0    0     0   661 3135 9132  4  1 95  0  0
 0  0      0 22652096 155100 6257272    0    0     0   490 3143 9126  3  1 95  0  0
 0  0      0 22641532 155172 6261644    0    0     0   512 3068 9053  3  1 96  0  0
 0  0      0 22591000 155240 6264636    0    0     0   708 2441 6678  2  1 97  0  0
 0  0      0 22625404 155296 6233580    0    0     0   320 3076 9017  3  1 96  0  0
 2  0      0 22657092 155360 6229240    0    0     0   311 3179 9035  3  1 95  0  0
 2  0      0 22659756 155416 6235156    0    0     0   342 3092 9082  3  1 96  0  0
 0  0      0 22647444 155472 6251584    0    0     0   381 3283 9297  4  1 95  0  0
 0  0      0 22641008 155564 6254948    0    0     0   903 3118 8974  3  1 96  0  0
 0  0      0 22649528 155620 6231804    0    0     0   490 3153 9110  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22632184 155676 6234796    0    0     0   446 3108 9130  3  1 95  0  0
 0  0      0 22613628 155716 6260824    0    0     0   185 3079 9028  3  1 96  0  0
 0  0      0 22609612 155796 6256768    0    0     0   930 3112 9011  3  1 95  0  0
 0  0      0 22564856 155844 6270296    0    0     0   317 3125 9302  3  1 95  0  0
 0  0      0 22585096 155892 6266448    0    0     0   283 3150 9081  3  1 95  0  0
 1  0      0 22580152 155972 6275896    0    0     0   313 3097 9020  3  1 96  0  0
 4  0      0 22579680 156020 6276832    0    0     0   261 3038 8930  3  1 96  0  0
 1  0      0 22603604 156108 6254872    0    0     0   275 3133 9049  3  1 96  0  0
 2  0      0 22564468 156140 6285720    0    0     0   252 3038 8956  3  1 96  0  0
 1  0      0 22574908 156212 6274744    0    0     0   795 3119 9002  3  1 95  0  0
 2  0      0 22564256 156260 6278692    0    0     0   381 3129 9070  3  1 95  0  0
