procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23794280 108460 5137612    0    0     0    87 4586 15111  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 23780284 108548 5141188    0    0     0   121 5563 18124  7  2 91  0  0
 2  0      0 23780160 108652 5138008    0    0     0   150 4887 15718  6  2 92  0  0
 2  0      0 23792432 108708 5138260    0    0     0   101 5526 18087  7  2 91  0  0
 3  0      0 23779680 108756 5137672    0    0     0    70 4773 15711  6  2 93  0  0
 1  0      0 23775120 108804 5138504    0    0     0   115 5374 17923  7  2 91  0  0
 1  0      0 23740856 108868 5146404    0    0     0    92 4942 15879  6  2 92  0  0
 1  0      0 23750584 108932 5145504    0    0     0   141 5380 17715  6  2 92  0  0
 2  0      0 23683260 109012 5163448    0    0     5   182 5535 18862  7  2 92  0  0
 1  0      0 23640956 109060 5163152    0    0     0    70 4815 19707  6  1 92  0  0
 4  0      0 23658696 109172 5200560    0    0     0   171 6657 19742  9  2 89  0  0
 3  0      0 23682392 109244 5168512    0    0     0   163 1798 3624  1  1 98  0  0
 0  0      0 23672880 109296 5148364    0    0     0   130 4502 5884  4  1 95  0  0
 1  0      0 23647220 109408 5142992    0    0     0   147 3638 5786  4  1 96  0  0
 0  0      0 23644292 109504 5114496    0    0     0   113 2752 4711  3  1 96  0  0
 0  0      0 23735108 109664 5120236    0    0     0   212 3425 6777  4  1 96  0  0
 0  0      0 23778108 109712 5098688    0    0     0    83 1826 4039  2  1 97  0  0
 0  0      0 23738080 109808 5105240    0    0     0   124 2126 5823  2  1 97  0  0
 0  0      0 23835196 109896 5096396    0    0     0   100 1996 4163  2  1 97  0  0
 0  0      0 23761532 110192 5113504    0    0     9   166 2981 7937  3  1 96  0  0
 2  0      0 23753524 110288 5121436    0    0     0   101 3106 7943  4  1 95  0  0
 0  0      0 23761872 110376 5125344    0    0     1   131 4035 9090  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23757544 110456 5113176    0    0     0   132 3102 6942  3  1 96  0  0
 0  0      0 23723488 110608 5105416    0    0     0   166 3115 4677  3  1 96  0  0
 0  0      0 23759548 110648 5101908    0    0     0    46 1283 1806  1  1 98  0  0
 1  0      0 23716232 110728 5116384    0    0     0    97 1361 2009  1  1 98  0  0
 0  0      0 22730352 110940 6107532    0    0 63934   110 3465 5846  3  1 96  0  0
 0  0      0 22777120 110988 6096724    0    0     0   143 1113 1432  1  1 99  0  0
 0  0      0 22774828 111212 6155568    0    0    14   307 5460 15783  6  2 92  0  0
 2  0      0 22805900 111268 6131424    0    0     0   122 6109 18476  7  2 91  0  0
 1  0      0 22728532 111500 6136904    0    0    16   150 7221 24467  9  3 88  0  0
 2  0      0 22713456 111636 6132724    0    0     1  1491 7567 25237  9  3 88  0  0
 0  0      0 22781096 111668 6127148    0    0    19    93 7269 24434 10  3 87  0  0
 2  0      0 22737924 111732 6126944    0    0     0   132 7152 23747  9  3 88  0  0
 1  0      0 22754508 111780 6127396    0    0     0   105 7109 23481 10  3 88  0  0
 3  0      0 22735048 111836 6127580    0    0     0   108 7084 23357 10  3 87  0  0
 1  0      0 22760932 111960 6127896    0    0     0   134 7367 24623  9  2 88  0  0
 1  0      0 22736928 112040 6127448    0    0     0   107 7051 24058  9  2 89  0  0
 0  0      0 22710664 112104 6149208    0    0     1   165 5852 16933  6  2 92  0  0
 1  0      0 22797796 112176 6128056    0    0     0   127 1626 3458  1  1 98  0  0
 2  0      0 22684480 112428 6205348    0    0     0   263 5397 18308  7  1 92  0  0
 0  0      0 22768808 112492 6138492    0    0     0   147 7194 25143 10  3 87  0  0
 0  0      0 22749076 112588 6137416    0    0     0   160 4982 16280  6  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22670732 112752 6245040    0    0    20   188 7132 26557 10  2 88  0  0
 1  0      0 22630584 113004 6261824    0    0     7   306 5296 18547  6  1 92  0  0
 0  0      0 22704404 113180 6199888    0    0     0   187 3832 13722  4  1 95  0  0
 1  0      0 22659172 113228 6208764    0    0     0   122 3833 13891  5  1 95  0  0
 1  0      0 22706084 113384 6160428    0    0    27   230 4000 14279  5  1 94  0  0
 0  0      0 22751480 113424 6146392    0    0     0   122 3683 13635  4  1 95  0  0
 0  0      0 22718576 113480 6182588    0    0    27   100 3759 13345  5  1 94  0  0
 6  0      0 22717180 113576 6173352    0    0     0   121 3802 13474  5  1 94  0  0
 0  0      0 22722648 113624 6165280    0    0     0  1617 3841 13477  5  1 95  0  0
 3  0      0 22550872 113752 6276448    0    0   160   582 4491 14580  6  1 93  0  0
 0  0      0 22721392 113800 6171244    0    0     0  1326 4222 14302  6  1 93  0  0
 1  0      0 22663660 113864 6203920    0    0     1   127 4593 16703  5  1 94  0  0
 2  1      0 23527436 114036 5959884    0    0     8   294 6730 20350  8  2 90  0  0
 0  0      0 23443136 114108 5994796    0    0     9   231 4463 8706  4  1 94  0  0
 2  0      0 23321552 114460 6076884    0    0   542   441 4986 15259  5  2 93  0  0
 0  0      0 23380596 114500 6048564    0    0     0   244 7288 21265  8  3 89  0  0
 3  0      0 23073284 114936 6331600    0    0 15927  8357 7639 22213  7  3 90  0  0
 1  0      0 23095800 114992 6330880    0    0     0   172 6952 20954  6  3 90  0  0
 2  0      0 23102872 115032 6324412    0    0     0 11037 7453 22149  8  3 89  0  0
 3  0      0 23077820 115092 6349288    0    0     0   145 6888 20962  7  3 90  0  0
 0  0      0 23096248 115132 6337828    0    0     0   122 7421 21776  7  3 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23165656 115188 6317368    0    0     0    70 7265 19964  6  3 91  0  0
 3  0      0 23168296 115228 6317308    0    0     0    85 6647 19052  6  3 91  0  0
 3  0      0 23155468 115284 6323184    0    0     0    97 7535 21503  7  3 89  0  0
 0  0      0 23133864 115340 6335428    0    0     0   110 6850 20413  6  3 91  0  0
 2  0      0 23165052 115356 6317272    0    0     0    47 6818 19915  6  3 91  0  0
 2  0      0 23105456 115444 6330740    0    0     0    69 7651 22536  8  4 89  0  0
 1  0      0 23151840 115484 6315140    0    0     0    83 6587 18415  5  3 91  0  0
 4  0      0 23150708 115556 6330868    0    0     0   166 7644 21595  7  3 90  0  0
 4  0      0 23132932 115584 6331552    0    0     0    72 6826 20030  6  3 91  0  0
 1  0      0 23130764 115648 6335372    0    0     0    88 6796 19925  6  3 90  0  0
 1  0      0 23156168 115688 6318376    0    0     0   136 7544 21963  7  3 89  0  0
 3  0      0 23124000 115752 6340512    0    0     0   135 6679 20144  6  3 91  0  0
 4  0      0 23105716 115784 6314388    0    0     0    57 7125 21076  6  3 90  0  0
 1  0      0 23152964 115848 6297140    0    0     0   114 7245 20549  7  3 90  0  0
 1  0      0 23143072 115888 6292660    0    0     0   122 6877 20521  6  3 91  0  0
 6  0      0 22863928 115960 6467908    0    0     0   126 7465 21362  7  3 90  0  0
 2  0      0 23124092 116016 6294488    0    0     0   106 6987 21055  6  3 90  0  0
 3  0      0 23142364 116056 6296796    0    0     0    91 6921 20690  6  3 90  0  0
 3  0      0 23165112 116112 6285064    0    0     0   111 6750 19812  6  3 91  0  0
 2  0      0 22896704 116168 6537428    0    0 15159    77 8414 22804  6  3 90  1  0
 2  0      0 22925448 116224 6527748    0    0     0   120 6844 19938  6  3 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22920748 116264 6508980    0    0     0    96 6494 18766  5  3 92  0  0
 3  0      0 22884212 116320 6530700    0    0     0   136 6836 20069  5  3 91  0  0
 2  0      0 22902080 116376 6528720    0    0     0   150 6765 20290  6  3 91  0  0
 4  0      0 22899804 116424 6526548    0    0     0    78 6818 20434  6  3 90  0  0
 1  0      0 22921764 116488 6530148    0    0     1   111 6767 20134  6  3 91  0  0
 0  0      0 22932216 116544 6513276    0    0     1   110 1867 5004  1  1 98  0  0
 0  0      0 23028656 116584 6484804    0    0     0    97 1875 4733  1  1 98  0  0
 1  0      0 22966344 116696 6530808    0    0    17   235 2913 8181  2  1 97  0  0
 3  0      0 22951100 116820 6535856    0    0     9   192 3163 11374  4  1 94  0  0
 0  0      0 22960760 116880 6524456    0    0     5    94 4212 14053  4  1 94  0  0
 1  0      0 22862320 116956 6590160    0    0    11   151 3985 13151  4  1 95  0  0
 0  0      0 22896264 117064 6556600    0    0     0   228 4414 14245  4  2 94  0  0
 3  0      0 22888584 117192 6579856    0    0     0   214 4744 16461  5  2 94  0  0
 2  0      0 22921936 117240 6583992    0    0     0   119 2972 8925  3  1 96  0  0
 1  0      0 22945772 117320 6553156    0    0     0   164 4191 12760  4  2 94  0  0
 0  0      0 22904300 117424 6591620    0    0     0   183 4225 13981  4  2 94  0  0
 0  0      0 22927540 117544 6574056    0    0     0   170 3358 10353  3  1 95  0  0
 0  0      0 22942832 117648 6561224    0    0     0   182 2574 7287  2  1 97  0  0
 0  0      0 22922972 117712 6564940    0    0     0   215 2843 8155  3  1 96  0  0
 0  0      0 22933676 117816 6554392    0    0    76   186 2350 6893  2  1 97  0  0
 0  0      0 22952232 117896 6550584    0    0     0   137 2118 6257  1  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22915428 117964 6549740    0    0     0   143 2566 7639  2  1 97  0  0
 2  0      0 22904224 118056 6578720    0    0     0   248 4430 14799  4  2 94  0  0
 0  0      0 22908752 118128 6575648    0    0     0   398 3935 12550  3  1 95  0  0
 4  0      0 22919096 118208 6556544    0    0     0   264 3896 10690  4  1 95  0  0
 2  0      0 22903756 118332 6575004    0    0     0   237 2841 7978  3  1 96  0  0
 0  0      0 22910504 118440 6560612    0    0     0   204 3395 10588  3  1 95  0  0
 0  0      0 22928900 118524 6555492    0    0     0   225 2442 6167  2  1 97  0  0
 0  0      0 22878924 118664 6592272    0    0     0   402 5243 17700  5  2 93  0  0
 1  0      0 22872476 118792 6595488    0    0     0   482 5397 18889  5  2 93  0  0
 0  0      0 22914344 118896 6565284    0    0     0   286 4121 13776  4  1 94  0  0
 3  0      0 22770764 118960 6687184    0    0     3   218 3288 9455  3  1 96  0  0
 0  0      0 22883412 119040 6573472    0    0     0   160 2249 6689  2  1 97  0  0
 1  0      0 22881856 119152 6579944    0    0     1   372 3780 11401  4  1 95  0  0
 0  0      0 22887632 119264 6570832    0    0     0   224 3541 11022  3  1 95  0  0
 5  0      0 22917184 119344 6554152    0    0     0   204 2569 7562  2  1 96  0  0
 4  0      0 22916884 119400 6561288    0    0     0   133 2675 7364  2  1 96  0  0
 0  0      0 22900728 119472 6574780    0    0   612   209 3709 11921  4  2 95  0  0
 1  0      0 22886588 119584 6590908    0    0     0   198 2933 9094  3  1 96  0  0
 1  0      0 22892080 119664 6579888    0    0    36   229 2796 8327  2  1 96  0  0
 0  0      0 22928004 119744 6538736    0    0     0   128 2032 5723  1  1 98  0  0
 1  0      0 22863116 119840 6569916    0    0     0   246 2651 8029  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 22877396 119904 6555156    0    0   597   168 2689 7956  2  1 97  0  0
 1  0      0 22922900 119968 6543172    0    0     0   129 2266 6900  2  1 97  0  0
 0  0      0 22872032 120064 6578584    0    0     0   224 3132 9601  3  1 96  0  0
 1  0      0 22900300 120188 6549244    0    0     0   215 2468 7070  2  1 97  0  0
 2  0      0 22847448 120408 6551232    0    0     3   263 4396 12069  5  2 94  0  0
 0  0      0 22880560 120492 6536048    0    0    77   153 3032 9767  3  1 95  0  0
 1  0      0 22935892 120564 6544468    0    0     0   102 2733 8229  3  1 96  0  0
 3  0      0 22854320 120676 6599920    0    0     1   131 3517 9902  4  1 95  0  0
 4  0      0 22836832 120856 6563300    0    0     5   263 6355 21312  6  3 91  0  0
 1  0      0 22926540 120904 6558824    0    0   605   134 6969 20958  6  3 90  0  0
 3  0      0 22911620 120936 6569304    0    0     0   100 6975 20983  6  3 90  0  0
 3  0      0 22901496 121008 6575152    0    0     0   116 6844 20458  6  3 90  0  0
 2  0      0 22664204 121056 6717184    0    0   870   109 7358 21741  7  3 89  0  0
 2  0      0 22893192 121096 6584112    0    0     1   121 6964 21320  6  3 90  0  0
 1  0      0 22901364 121136 6575848    0    0     0    87 6837 20102  6  3 90  0  0
 2  0      0 22899240 121184 6581932    0    0    64    90 6744 20162  6  3 91  0  0
 3  0      0 22912636 121232 6566088    0    0     0    97 6845 20467  6  3 91  0  0
 2  0      0 22904432 121280 6584776    0    0     0    84 6986 20154  6  3 90  0  0
 2  0      0 22890080 121312 6586320    0    0     0    78 6855 20712  6  3 90  0  0
 1  0      0 22870328 121352 6595456    0    0     2    93 6861 20700  6  3 90  0  0
 1  0      0 22896452 121384 6582488    0    0     0   116 6708 20421  6  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 22922380 121448 6568120    0    0     0   139 6775 20370  6  3 91  0  0
 0  0      0 22907388 121488 6568920    0    0     0    62 6899 20254  6  3 91  0  0
 1  0      0 22898732 121560 6571428    0    0     0   109 6619 19825  6  3 90  0  0
 2  0      0 22904108 121616 6576752    0    0     0    74 6874 20172  6  3 90  0  0
 3  0      0 22901572 121672 6574300    0    0     0   119 6957 20564  6  3 91  0  0
 3  1      0 22887212 121860 6573032    0    0    13    94 7785 23062  6  3 90  0  0
 1  0      0 22770840 122020 6674172    0    0  5070   497 8214 24177  7  3 90  0  0
 1  0      0 22812064 122052 6656660    0    0   995   112 6826 20271  6  3 91  0  0
 2  0      0 22834384 122116 6653764    0    0     0   116 7012 20448  6  3 90  0  0
 1  0      0 22825828 122140 6660372    0    0     0    68 6797 19804  5  3 91  0  0
 0  0      0 22881372 122196 6655140    0    0     0   101 6638 19045  6  3 91  0  0
 0  0      0 22815352 122228 6662896    0    0     0    74 6705 19946  6  3 91  0  0
 2  0      0 22816904 122304 6655960    0    0     1   109 6890 20311  6  3 90  0  0
 3  0      0 22829764 122344 6648244    0    0     0    94 6837 19808  6  4 90  0  0
 1  0      0 22829012 122392 6651800    0    0     0   103 6914 20108  6  3 91  0  0
 1  0      0 22822780 122432 6653924    0    0     0   103 6890 20470  6  3 91  0  0
 3  0      0 22790492 122504 6674892    0    0     0    91 6956 20526  6  3 90  0  0
 4  0      0 22819580 122536 6654224    0    0     0    99 6851 20340  6  3 91  0  0
 3  0      0 22808184 122584 6666916    0    0     0   101 6746 19926  6  3 91  0  0
 1  0      0 22760472 122640 6684468    0    0     0   139 6626 19803  6  3 91  0  0
 2  0      0 22759768 122696 6687472    0    0     0   115 7041 21025  7  3 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 22791316 122736 6670740    0    0     1   138 5814 17264  5  3 92  0  0
 0  0      0 22815780 122892 6649436    0    0     0   272 3060 9643  2  1 96  0  0
 0  0      0 22733988 123020 6693824    0    0     0   183 2961 9155  3  1 96  0  0
20  0      0 22772060 123060 6688048    0    0     0   129 7206 20540  8  2 90  0  0
 4  0      0 22805660 123116 6706516    0    0     0  1682 6583 23134  7  2 91  0  0
 1  0      0 22701952 123244 6740260    0    0     0   108 5694 20304  6  2 92  0  0
 1  0      0 22745548 123368 6715924    0    0     0   395 5173 17920  5  2 93  0  0
 0  0      0 22775876 123504 6713132    0    0     0   301 3417 11185  3  1 96  0  0
 1  0      0 22747708 123592 6722508    0    0     0   235 4447 14929  4  2 94  0  0
 0  0      0 22773684 123716 6700916    0    0     0   301 3558 10758  3  1 95  0  0
 0  0      0 22742436 123804 6730648    0    0     0   314 5735 14766  6  2 92  0  0
 1  0      0 22747992 123916 6726060    0    0     0   312 4198 13835  4  1 95  0  0
 1  0      0 22736744 124076 6734668    0    0     0   314 5351 18751  5  2 93  0  0
 2  0      0 22725192 124172 6718164    0    0     0   308 4445 13833  4  2 94  0  0
 0  0      0 22761588 124284 6718444    0    0     0   358 5332 14877  5  2 93  0  0
 1  0      0 22776236 124404 6689992    0    0     0   203 2846 8366  2  1 97  0  0
 0  0      0 22756036 124528 6699496    0    0     2   157 2691 8530  2  1 97  0  0
 3  0      0 22743932 124616 6680940    0    0     0   214 2763 7986  2  1 97  0  0
 1  0      0 22789836 124704 6654408    0    0     0   143 3546 7277  2  1 97  0  0
 0  0      0 22747576 124760 6672676    0    0     9   157 2947 8803  2  1 96  0  0
 0  0      0 22813124 124832 6637968    0    0     0   102 1791 4721  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22829848 124904 6662664    0    0     0   132 2170 5707  2  1 97  0  0
 0  0      0 22834256 124952 6661612    0    0     0    90 2565 4911  3  1 96  0  0
 0  0      0 22824556 125004 6668544    0    0     0   159 2859 8832  2  1 96  0  0
 0  0      0 22811736 125060 6674848    0    0     0    77 3005 9112  3  1 96  0  0
 1  0      0 22823696 125100 6659820    0    0     0    61 2217 6462  1  1 97  0  0
 0  0      0 22820700 125156 6663288    0    0     0   119 2738 8252  2  1 97  0  0
 0  0      0 22841852 125196 6643096    0    0     0   105 2489 7840  3  1 96  0  0
 1  0      0 22819968 125268 6666704    0    0     0    75 2153 5962  2  1 97  0  0
 1  0      0 22820084 125308 6670100    0    0     0   111 3216 10127  3  2 95  0  0
 0  0      0 22836868 125356 6656420    0    0     0    83 3065 9446  3  1 96  0  0
 0  0      0 22833920 125412 6658504    0    0     0    89 1434 3391  1  1 99  0  0
 0  0      0 22831924 125452 6656544    0    0     0   117 2448 6270  2  1 97  0  0
 2  0      0 22833948 125500 6659712    0    0     0    72 2356 6827  2  1 97  0  0
 0  0      0 22807460 125652 6664056    0    0     0   214 3314 10660  2  1 96  0  0
 0  0      0 22807808 125740 6659176    0    0     0   138 2959 9131  3  1 96  0  0
 0  0      0 22791244 125876 6659628    0    0     0   204 3530 11008  3  2 95  0  0
 0  0      0 22822484 125948 6640608    0    0     0   155 2813 8731  2  1 96  0  0
 5  0      0 22800088 126020 6669756    0    0     0   147 3472 10960  3  2 95  0  0
 0  0      0 22826052 126044 6656972    0    0     0   109 2759 8072  2  1 97  0  0
 0  0      0 22839316 126108 6657412    0    0     0    96 1724 4311  1  1 98  0  0
 0  0      0 22899688 126180 6615628    0    0     0    83 1442 3250  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 22904972 126212 6623748    0    0     0    62 1804 4700  1  1 98  0  0
 0  0      0 22811216 126252 6650664    0    0     0   108 2650 7971  2  1 97  0  0
 0  0      0 22776336 126276 6664264    0    0     0    71 2965 9046  3  1 96  0  0
 0  0      0 22839628 126340 6633452    0    0     0    72 2317 6978  2  1 97  0  0
 1  0      0 22820540 126388 6658928    0    0     0   100 2931 9304  3  1 96  0  0
 0  0      0 22847992 126444 6631124    0    0     0   116 2023 5891  1  1 98  0  0
 0  0      0 22861432 126484 6620392    0    0     0    64 1301 2663  1  1 99  0  0
 1  0      0 22918908 126532 6620200    0    0     0    62 1425 2756  1  1 98  0  0
 0  0      0 22848892 126572 6632496    0    0     0    79 2632 7942  2  1 97  0  0
 1  0      0 22837012 126604 6655656    0    0     0    87 2687 8414  2  1 97  0  0
 1  0      0 22824876 126660 6664012    0    0     0   106 2413 6870  2  1 97  0  0
