procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 20645192 239356 8511664    0    0     0    89 5901 8930  5  1 94  0  0
 3  0      0 20572428 239484 8524056    0    0     0    79 3326 6831  3  1 96  0  0
 0  0      0 20604708 239564 8502804    0    0     0   102 3544 6969  3  1 96  0  0
 1  0      0 20679512 239596 8506148    0    0     0    58 2255 5471  3  1 97  0  0
 1  0      0 20629576 239652 8510184    0    0     0    53 2867 8437  4  1 95  0  0
 0  0      0 20707800 239812 8506964    0    0     0    89 2454 6092  3  1 97  0  0
 0  0      0 20708244 239916 8516456    0    0     0   107 2616 7279  3  1 96  0  0
 3  0      0 20615160 240036 8521540    0    0     0   112 3495 10099  4  1 95  0  0
 1  0      0 20688200 240084 8501628    0    0     0    56 2187 5553  2  1 97  0  0
 2  0      0 20660240 240248 8503456    0    0     1   101 2160 6060  2  1 97  0  0
 0  0      0 20620796 240320 8526808    0    0     0    82 3033 7830  3  1 95  0  0
 0  0      0 20653396 240440 8510988    0    0     0    77 3198 6872  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20625172 240512 8510748    0    0     0   127 1342 2687  1  1 98  0  0
 0  0      0 20622820 240552 8508420    0    0     0    78 1681 3852  2  1 98  0  0
 2  0      0 20290244 240952 8585564    0    0   146   466 4267 12986  4  1 94  0  0
 0  0      0 20284168 241024 8573876    0    0     0   680 2541 7708  3  1 96  0  0
 1  0      0 20432788 241120 8559308    0    0     0   168 2254 6919  2  1 97  0  0
 4  0      0 20311436 241248 8590396    0    0   135   282 3407 11594  3  1 95  0  0
 0  0      0 20289136 241432 8589856    0    0     0   712 3367 9454  3  1 96  0  0
 0  0      0 20313128 241512 8565392    0    0     0  1366 2941 9376  3  1 96  0  0
 0  0      0 20383068 241716 8567604    0    0     0   388 2865 9246  3  1 96  0  0
 6  0      0 20412604 241772 8554656    0    0     0   103 2787 8823  3  1 96  0  0
 0  0      0 20437660 241844 8546060    0    0     0   105 3145 10721  4  1 95  0  0
 0  0      0 20459864 241948 8539476    0    0     0   156 2936 9234  3  1 95  0  0
 2  0      0 20451896 242020 8547076    0    0     0    78 3599 11403  5  1 94  0  0
 1  0      0 20447352 242060 8543956    0    0     0    63 4515 11464  5  2 93  0  0
 1  0      0 20450600 242116 8543240    0    0     0    73 2955 8424  3  1 96  0  0
 1  0      0 20456444 242164 8543832    0    0     0    50 2869 8391  3  1 96  0  0
 1  0      0 20439248 242204 8544044    0    0     5    62 4256 10784  4  2 94  0  0
 1  0      0 20359484 242300 8576900    0    0     0   129 7130 16083  8  2 90  0  0
 2  0      0 20407328 242388 8566736    0    0     0    95 5048 15175  6  1 92  0  0
 5  0      0 20420364 242484 8570600    0    0     0   114 4588 11301  5  2 94  0  0
 1  0      0 20438764 242500 8565656    0    0     0    43 5291 13264  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20446072 242556 8542724    0    0     0    38 3530 10177  4  1 95  0  0
 1  0      0 20414788 242748 8541232    0    0  1378   151 4672 12214  5  2 93  0  0
 1  0      0 20451916 242796 8535980    0    0     0   106 2921 8403  3  1 96  0  0
 2  0      0 20328156 242996 8549412    0    0     0   137 5503 15417  6  2 92  0  0
 0  0      0 20317952 243048 8538440    0    0     0    71 3870 11660  4  1 94  0  0
 1  0      0 20285624 243136 8532528    0    0     0   106 2543 8250  3  1 96  0  0
 0  0      0 20383976 243160 8527816    0    0     0    73 2616 7602  3  1 96  0  0
 3  0      0 20346688 243192 8527828    0    0     0    42 2536 7642  3  1 96  0  0
 1  0      0 20410340 243232 8526736    0    0     0    50 2792 7863  3  1 96  0  0
 1  0      0 20414448 243264 8522752    0    0     0    49 2487 7534  3  1 96  0  0
 0  0      0 20424112 243304 8522600    0    0     0    44 2697 7607  3  1 96  0  0
 0  0      0 20421456 243352 8523132    0    0     0    65 2395 7298  2  1 97  0  0
 0  0      0 20437300 243368 8517244    0    0     0    33 2170 6694  2  1 97  0  0
 5  0      0 20429560 243440 8534028    0    0    21    92 2981 8548  3  1 96  0  0
 2  0      0 20310408 244480 8557012    0    0   875   226 5098 12385  5  1 93  0  0
 2  0      0 20385740 244544 8550772    0    0     0    77 3832 11199  5  1 94  0  0
 0  0      0 20381720 244596 8547192    0    0     0    58 3648 11237  4  1 94  0  0
 1  0      0 20376940 244676 8550396    0    0     1    90 3496 10899  4  1 95  0  0
 1  0      0 20358108 244724 8547156    0    0     0   109 3851 11570  5  1 94  0  0
 1  0      0 20380232 244788 8542608    0    0     0    55 3404 10831  4  1 94  0  0
 0  0      0 20410256 244852 8543608    0    0     0    77 3189 9347  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20352272 245004 8547436    0    0     0   123 2640 8231  3  1 96  0  0
 4  0      0 20391140 245068 8537984    0    0     0   120 3570 10705  4  1 94  0  0
 1  0      0 20385364 245164 8544372    0    0    14   111 2983 9273  4  1 95  0  0
 0  0      0 20408420 245212 8535412    0    0     0    34 3243 9589  4  1 95  0  0
11  0      0 20402852 245316 8535088    0    0     6    55 2998 8768  3  1 96  0  0
 0  0      0 20390564 245380 8534960    0    0     0    57 3729 11009  5  1 94  0  0
 3  0      0 20432308 245476 8539672    0    0     1    71 3300 9633  4  1 95  0  0
 0  0      0 20453352 245500 8534172    0    0     0    50 3296 10271  4  1 95  0  0
 0  0      0 20418652 245628 8540164    0    0     0    97 3230 10044  4  1 95  0  0
 1  0      0 20413556 245684 8538988    0    0     0    58 3346 10059  4  1 95  0  0
 0  0      0 20421384 245764 8536084    0    0     0    50 2926 8777  4  1 95  0  0
 1  0      0 20422872 245836 8538012    0    0     0    85 2783 8689  3  1 96  0  0
 0  0      0 20408780 245900 8533628    0    0     0    77 3311 9652  4  1 95  0  0
 4  0      0 20379660 245948 8552240    0    0     0    50 4313 12698  5  2 93  0  0
 0  0      0 20406312 246012 8538304    0    0     0    57 2869 8794  3  1 96  0  0
 0  0      0 20428316 246068 8544580    0    0     0    41 3266 9634  4  1 95  0  0
 1  0      0 20397456 246148 8541120    0    0     0    84 3385 9749  4  1 95  0  0
 1  0      0 20400236 246204 8546560    0    0     0    91 2961 9247  4  1 95  0  0
 0  0      0 20442412 246260 8539376    0    0     0    69 3005 9381  3  1 95  0  0
 1  0      0 20437244 246316 8539772    0    0     0    88 3095 9841  4  1 95  0  0
 0  0      0 20398996 246412 8538372    0    0     0    79 3601 10675  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20420432 246468 8533392    0    0     0    72 2234 7006  2  1 97  0  0
 2  0      0 20354388 246548 8543432    0    0    73    53 4034 10410  4  1 95  0  0
 1  0      0 20405252 246636 8543236    0    0     0   137 4000 11733  5  1 94  0  0
 0  0      0 20382020 246732 8538020    0    0    40   140 3510 9271  4  1 95  0  0
 0  0      0 20221148 246860 8635160    0    0    20    99 3645 11332  4  1 94  0  0
 0  0      0 19959400 246972 8802652    0    0     2   446 3284 8936  4  1 95  0  0
 3  0      0 19907940 247204 8745084    0    0    37   799 2888 7950  2  1 97  0  0
 0  0      0 19822132 247408 8770904    0    0     1   357 2218 5324  1  1 97  0  0
 0  0      0 19615064 247624 8792832    0    0    19   289 3606 11471  4  1 95  0  0
 0  0      0 19750424 247732 8668396    0    0     3   287 2735 8369  3  1 96  0  0
 1  0      0 19506352 247988 8712104    0    0    16   356 3802 11722  4  1 95  0  0
 0  0      0 19567324 248092 8675432    0    0     0   295 2166 6605  2  1 97  0  0
 0  0      0 19720072 248148 8683236    0    0     0   115 2647 7909  3  1 96  0  0
 2  0      0 19719460 248188 8683664    0    0     0   101 2012 6416  2  1 97  0  0
 3  0      0 19672356 248268 8679420    0    0     0    65 4217 11168  5  1 94  0  0
 4  0      0 19614640 248348 8698588    0    0     1   150 4344 12096  5  2 93  0  0
 1  0      0 19669268 248404 8669692    0    0     0    73 2359 7430  3  1 96  0  0
 1  0      0 19673880 248444 8674796    0    0     0    59 2369 7294  2  1 96  0  0
 2  0      0 19640668 248548 8682996    0    0     0   149 2869 8311  3  1 96  0  0
 1  0      0 19741400 248644 8685228    0    0     0   145 4058 9782  4  1 95  0  0
 0  0      0 19729256 248708 8667992    0    0     0    63 2828 8607  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 19778048 248776 8659488    0    0     0    95 3287 8943  3  2 95  0  0
 1  0      0 19754204 248936 8666236    0    0   109   106 4249 10717  5  2 94  0  0
 1  0      0 19776752 248984 8661352    0    0     0    75 2195 7196  2  1 97  0  0
 0  0      0 19775296 249040 8664564    0    0     0    85 2064 6641  2  1 97  0  0
 2  0      0 19738580 249072 8688140    0    0     0    60 3231 9439  4  1 95  0  0
 0  0      0 19734240 249268 8679384    0    0     1   116 3683 12275  5  1 94  0  0
 0  0      0 19761112 249404 8667336    0    0     0   143 2602 8585  3  1 96  0  0
 0  0      0 19755336 249436 8664292    0    0     0    68 2004 6655  2  1 97  0  0
 1  0      0 19680248 249500 8683796    0    0     1    79 3415 10433  4  1 95  0  0
 1  0      0 19742896 249564 8663660    0    0     0    87 3215 9539  4  1 95  0  0
 0  0      0 19760168 249700 8672656    0    0     1   108 3152 10357  4  1 95  0  0
 0  0      0 19761348 249788 8662300    0    0     0    94 3150 9759  4  1 95  0  0
 1  0      0 19734616 249884 8661816    0    0     0    92 3500 10918  4  1 95  0  0
 0  0      0 19750224 249956 8654748    0    0     0    88 2769 8272  3  1 96  0  0
 0  0      0 19767440 250036 8656524    0    0     0    90 3240 9672  4  1 95  0  0
 3  0      0 19747748 250068 8662708    0    0     0    47 3427 9997  4  1 95  0  0
 0  0      0 19736284 250180 8660100    0    0     0   125 3409 10031  4  1 95  0  0
 0  0      0 19718132 250236 8670532    0    0     0    86 3064 9736  4  1 95  0  0
 1  0      0 19701660 250404 8661768    0    0     0   156 3797 11830  5  1 94  0  0
 1  0      0 19714212 250524 8660648    0    0     0    59 3600 10469  4  1 94  0  0
 1  0      0 19729680 250628 8658308    0    0     0   123 3604 10687  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 19702232 250700 8662352    0    0     0    93 3846 11884  5  1 94  0  0
 0  0      0 19705916 250852 8680632    0    0     0   152 4736 12172  5  1 93  0  0
 2  0      0 19806884 250916 8656196    0    0     1   109 3298 9171  4  2 95  0  0
 3  0      0 19856140 251076 8605012    0    0     0    95 5234 13170  6  2 93  0  0
 0  0      0 19852788 251124 8598332    0    0     0    62 2500 7675  3  1 96  0  0
 4  0      0 19800148 251316 8612936    0    0     0   136 5515 14096  6  2 92  0  0
 0  0      0 19857828 251420 8598456    0    0     0    89 3132 15756  3  2 95  0  0
 1  0      0 20007576 251584 8609232    0    0     1    90 3811 11112  4  1 94  0  0
 5  0      0 20064940 251640 8611684    0    0     0    98 3511 10663  4  1 94  0  0
 0  0      0 20030252 251752 8604800    0    0     0   103 4176 10912  5  1 94  0  0
 1  0      0 20162004 251836 8597424    0    0     0    85 3135 9280  4  1 95  0  0
 0  0      0 20212508 251956 8577684    0    0    49   132 3444 9270  4  2 95  0  0
 1  0      0 20159240 252020 8584988    0    0     0    53 4026 10070  4  1 95  0  0
 0  0      0 20129824 252132 8583664    0    0     0    87 3728 10292  4  1 95  0  0
 2  0      0 20133312 252188 8583168    0    0     0    86 3210 10223  4  1 95  0  0
 0  0      0 20210208 252252 8577228    0    0     0    32 2824 8625  4  1 95  0  0
 1  0      0 20101328 252600 8595372    0    0     0   219 4105 12458  4  2 94  0  0
 1  0      0 20077732 252736 8602240    0    0     0  1249 4451 12138  5  1 94  0  0
 1  0      0 20154128 252884 8587916    0    0     0   169 4410 10620  4  2 94  0  0
 0  0      0 20164644 252972 8581764    0    0     0   100 3232 9137  4  2 95  0  0
 0  0      0 20213112 253028 8578116    0    0     0    99 2314 7359  3  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20228076 253068 8575060    0    0     0  1676 2284 7318  3  1 96  0  0
 5  0      0 20149920 253152 8602976    0    0     1    79 6032 14934  7  2 91  0  0
 1  0      0 20146924 253192 8610372    0    0     0    51 6458 14499  7  2 91  0  0
 0  0      0 20132172 253328 8594800    0    0     0   173 5039 18760  6  2 92  0  0
 1  0      0 20156496 253440 8602728    0    0     0    81 4106 12223  5  1 94  0  0
 1  0      0 20128940 253596 8585624    0    0     3    77 2904 9837  4  1 95  0  0
 1  0      0 20074240 253644 8582972    0    0     8    62 4339 13073  5  2 93  0  0
 0  0      0 20099088 253792 8603056    0    0    78   115 4157 24611  5  2 94  0  0
 0  0      0 20117572 254032 8588660    0    0     0   175 3770 19928  5  2 93  0  0
 0  0      0 20122728 254072 8594640    0    0     0    38 3725 10815  4  1 95  0  0
 0  0      0 20137740 254108 8583268    0    0     0    41 2028 7006  2  1 97  0  0
 1  0      0 20152780 254188 8597000    0    0     0    79 4219 11938  5  1 94  0  0
 5  0      0 20127564 254260 8588216    0    0     0   101 3798 10139  4  1 95  0  0
 0  0      0 20073848 254364 8590808    0    0     0    81 3382 10173  4  1 95  0  0
 1  0      0 20123504 254428 8588580    0    0     0    49 2814 9190  4  1 95  0  0
 1  0      0 20171500 254508 8576736    0    0     0   113 3066 8072  3  2 95  0  0
 1  0      0 20178504 254620 8578756    0    0     0    65 3461 9805  4  1 95  0  0
 1  0      0 20096260 254752 8603212    0    0     1   127 4553 13549  5  2 93  0  0
 0  0      0 20101172 254936 8590224    0    0     0   150 4379 15172  5  2 93  0  0
 1  0      0 20109712 255116 8589136    0    0     0   165 4406 13304  5  1 93  0  0
 1  0      0 20096888 255220 8593696    0    0     0   115 4350 13826  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 20108720 255412 8581856    0    0     0   179 2868 10184  3  1 96  0  0
 0  0      0 20126728 255540 8578572    0    0     0    97 3037 10060  4  1 95  0  0
 1  0      0 20118296 255656 8578848    0    0     1   102 2832 9873  3  1 96  0  0
 0  0      0 20104728 255712 8583360    0    0     0    97 2325 7622  3  1 96  0  0
 1  0      0 20106936 255744 8575508    0    0     0    43 2138 7068  3  1 96  0  0
 0  0      0 20128724 255856 8578920    0    0     0    83 2919 10381  4  1 95  0  0
 1  0      0 20110056 255944 8586132    0    0     1   109 2754 9128  3  1 96  0  0
 4  0      0 20074504 256152 8604640    0    0     0   169 3118 10556  4  1 95  0  0
 1  0      0 20049872 256256 8588988    0    0     0    99 3621 10489  4  1 95  0  0
 1  0      0 20037400 256368 8594124    0    0     0    98 4619 11807  5  2 93  0  0
 0  0      0 20125264 256384 8583240    0    0     0    43 2350 7273  3  1 96  0  0
 0  0      0 20140132 256440 8583852    0    0     0    57 2576 7686  3  1 96  0  0
 3  0      0 20125036 256480 8583940    0    0     0    34 2511 7735  3  1 96  0  0
 2  0      0 20093688 256552 8595316    0    0     0    49 4527 11978  5  2 93  0  0
 0  0      0 20038708 256600 8597556    0    0     0   381 3169 9586  3  1 95  0  0
 0  0      0 20089656 256696 8586688    0    0     0   151 3180 8956  4  1 95  0  0
 0  0      0 20103932 256752 8581276    0    0     0    83 2294 7525  2  1 97  0  0
 2  0      0 20134432 256824 8594760    0    0     0    67 3511 9691  4  1 95  0  0
 0  0      0 20097820 257020 8590976    0    0     1   145 3381 11907  4  1 95  0  0
 1  0      0 20141732 257172 8577356    0    0     0   129 2978 10033  3  1 96  0  0
 0  0      0 20149204 257212 8584596    0    0     0    57 3128 10162  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20088976 257292 8620272    0    0     0    61 3239 9403  4  1 95  0  0
 2  0      0 20101544 257332 8588508    0    0     0    75 2752 9216  3  1 95  0  0
 1  0      0 20080980 257436 8582708    0    0     0   121 2942 8374  3  1 96  0  0
 1  0      0 20041292 257500 8592436    0    0     0    64 3790 11119  5  1 94  0  0
 0  0      0 20037340 257564 8586432    0    0     0    70 2923 9361  4  1 95  0  0
 0  0      0 20099072 257668 8587856    0    0     0   122 3885 10061  4  2 94  0  0
 0  0      0 20099080 257756 8582352    0    0     0    67 2567 8343  3  1 96  0  0
 2  0      0 20114908 257772 8582516    0    0     0    15 1963 6422  2  1 97  0  0
 1  0      0 20114556 257812 8583000    0    0     0    48 1979 6512  2  1 97  0  0
 0  0      0 20108348 257900 8585808    0    0     0    91 2573 8384  3  1 96  0  0
 3  0      0 20111040 257940 8580720    0    0     0  1309 2035 6672  2  1 97  0  0
 0  0      0 20077196 257980 8589548    0    0     0    85 2021 6718  2  1 97  0  0
 0  0      0 20080724 258036 8587444    0    0     0    86 1922 6457  2  1 97  0  0
 0  0      0 20107324 258076 8580760    0    0     0    81 2012 6466  2  1 97  0  0
 2  0      0 20106204 258124 8580656    0    0     0    46 2004 6502  2  1 97  0  0
 0  0      0 20107712 258156 8580608    0    0     0    57 1965 6507  2  1 97  0  0
 1  0      0 20105320 258196 8580232    0    0     0    41 1975 6466  2  1 97  0  0
 0  0      0 20081392 258236 8583932    0    0     0    57 1990 6554  2  1 97  0  0
 1  0      0 20102360 258284 8580304    0    0     0    76 2046 6564  2  1 97  0  0
 0  0      0 20099772 258324 8580384    0    0     0    60 2091 6610  3  1 97  0  0
 0  0      0 20109148 258356 8583444    0    0     0    29 1970 6477  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 20147124 258380 8551652    0    0     0    60 2011 6491  2  1 97  0  0
 2  0      0 20125572 258436 8551576    0    0     0    66 1987 6578  2  1 97  0  0
 1  0      0 20110184 258500 8552112    0    0     0    63 1938 6490  2  1 97  0  0
 1  0      0 20091516 258532 8580344    0    0     0    28 1961 6446  2  1 97  0  0
 1  0      0 20095564 258564 8580408    0    0     0    48 1946 6467  2  1 97  0  0
 0  0      0 20082744 258620 8576376    0    0     0    74 2043 6618  2  1 97  0  0
 1  0      0 20080996 258660 8576324    0    0     0    58 2013 6535  2  1 97  0  0
 0  0      0 20123528 258684 8547604    0    0     0    21 1996 6466  2  1 97  0  0
 0  0      0 20135340 258732 8548128    0    0     0    63 1968 6539  2  1 97  0  0
 2  0      0 20128684 258780 8548120    0    0     0    38 1999 6524  2  1 97  0  0
 1  0      0 20098604 258836 8557236    0    0     0    27 2076 6807  2  1 97  0  0
 1  0      0 20091600 258876 8580140    0    0     0    74 2320 7744  3  1 96  0  0
 0  0      0 20097360 258924 8581528    0    0     0    35 2550 9082  3  1 96  0  0
 0  0      0 20101472 258996 8578576    0    0     0   108 3497 10583  4  1 95  0  0
 1  0      0 20089200 259068 8588708    0    0     0    49 4124 11216  5  1 94  0  0
 1  0      0 20102032 259092 8579268    0    0     0    35 2149 7573  3  1 97  0  0
 1  0      0 20099432 259156 8579128    0    0     0    37 2056 6808  2  1 97  0  0
 0  0      0 20091232 259228 8582852    0    0     0    46 4268 12215  5  1 93  0  0
 1  0      0 20043732 259308 8589868    0    0     0    81 4133 12652  5  1 93  0  0
 2  0      0 20028412 259372 8584336    0    0     0    29 3456 10561  4  1 94  0  0
 1  0      0 20039752 259460 8588332    0    0     0   106 3706 11473  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 20027364 259564 8588940    0    0     0    79 3383 9791  4  1 95  0  0
 0  0      0 20063112 259652 8597812    0    0     0   120 3221 10133  4  1 95  0  0
 2  0      0 20080372 259716 8589288    0    0     0    73 4596 19336  5  2 93  0  0
 2  0      0 20100324 259844 8580340    0    0     0    64 3789 11346  4  2 94  0  0
 1  0      0 20019416 259980 8599844    0    0     0   105 4101 10704  4  2 94  0  0
 1  0      0 20071084 260052 8612204    0    0     0    55 3295 10125  4  1 95  0  0
 3  0      0 20063608 260108 8590080    0    0     0    64 3112 9704  4  1 95  0  0
 2  0      0 20033796 260148 8589368    0    0     0    78 3360 9873  4  1 95  0  0
 0  0      0 20046460 260244 8590880    0    0     0   112 3251 10406  4  1 95  0  0
 1  0      0 19988456 260340 8596740    0    0     0   118 3569 10204  4  1 95  0  0
 0  0      0 20026540 260432 8589136    0    0     0   138 2751 8560  3  1 96  0  0
 0  0      0 20028580 260520 8594556    0    0     0   101 3889 11798  5  1 94  0  0
 2  0      0 20033576 260648 8599152    0    0     0   120 3616 9698  4  1 95  0  0
 0  0      0 20080060 260728 8586688    0    0     0    84 3920 9688  4  1 95  0  0
 1  0      0 20026124 260832 8601916    0    0     0    98 3371 9620  4  1 95  0  0
 1  0      0 20033468 260896 8600236    0    0     0    74 3444 10064  4  1 95  0  0
 1  0      0 20046764 260992 8587832    0    0     0   118 4447 12013  5  1 93  0  0
 1  0      0 20095124 261040 8585704    0    0     0    36 2727 8508  3  1 96  0  0
 0  0      0 20037164 261088 8589560    0    0     0    31 3439 9634  4  1 95  0  0
 2  0      0 20030800 261152 8589304    0    0     0    77 3218 9193  4  1 95  0  0
 0  0      0 20032956 261232 8589464    0    0     0    46 3375 9680  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 20014484 261296 8606144    0    0     0    69 4147 12731  5  1 94  0  0
 0  0      0 20111476 261392 8591156    0    0     0    57 2853 8310  3  1 96  0  0
 1  0      0 20095260 261432 8592204    0    0     0    38 2353 7318  3  1 96  0  0
 2  0      0 20078372 261512 8585396    0    0     0    58 2254 7323  2  1 97  0  0
 1  0      0 20062900 261544 8606100    0    0     0    64 5181 13733  7  1 92  0  0
 1  0      0 20070092 261584 8603688    0    0     0    50 5151 13403  7  1 92  0  0
 2  0      0 20033716 261616 8605504    0    0     0    66 3814 11405  5  1 94  0  0
 0  0      0 20076740 261704 8587608    0    0     0    72 2932 9089  3  1 96  0  0
 0  0      0 20073312 261728 8606904    0    0     0    43 3116 8791  3  1 96  0  0
 2  0      0 20047540 261816 8593032    0    0     0   128 2802 9092  3  1 95  0  0
 1  0      0 20084976 261872 8584304    0    0     0   144 3150 9984  3  1 95  0  0
